source_name,filename,file_owner,ra_deg,dec_deg,l_deg,b_deg,time_utc,time_mjd,size_gb,fres_khz,tsamp,tobs_min,npol
Crab_2021-06-16_8bit,/mnt/ucc4_data1/data/patrickk/Crab_2021-06-16_8bit.fil,root,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error
Crab_2022-06-14,/mnt/ucc4_data1/data/patrickk/Crab_2022-06-14.fil,patrickk,83.63333333333334,22.014472222222224,184.5576061682724,-5.784175806677177,2022-06-14T11:29:59.999,59744.47916665271,158.45,-24.41406,0.00065536,118.99896490666667,1
Crab_2021-06-16,/mnt/ucc4_data1/data/patrickk/Crab_2021-06-16.fil,patrickk,83.63333333333334,22.014472222222224,184.5576061682724,-5.784175806677177,2021-06-16T11:00:00.001,59381.45833334157,118.5,-24.41406,0.00065536,88.99892701866666,1
Crab_2022-04-12_8bit,/mnt/ucc4_data1/data/patrickk/Crab_2022-04-12_8bit.fil,root,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error
Crab_2022-06-14_8bit,/mnt/ucc4_data1/data/patrickk/Crab_2022-06-14_8bit.fil,root,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error
Crab_2022-06-17_8bit,/mnt/ucc4_data1/data/patrickk/Crab_2022-06-17_8bit.fil,root,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error
Crab_2022-03-09_8bit,/mnt/ucc4_data1/data/patrickk/Crab_2022-03-09_8bit.fil,root,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error
J1849+15_2022-11-09T15:15:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2022-11-09T15:15:00_cDM077.51_P000_pulseTOA4918.84511232_8bit.fil,obs,282.233875,15.278916666666671,46.32775573894472,7.442662252270444,2022-11-09T16:36:58.199,59892.69234026596,0.13,-24.41406,0.00065536,0.397213696,1
J1849+15_2022-08-02T21:00:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2022-08-02T21:00:00_cDM077.51_P000_pulseTOA284.17196032_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2022-08-02T21:04:43.501,59793.87828126122,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2021-06-03T02:00:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-06-03T02:00:00_cDM077.40_P000_pulseTOA2639.43553024_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-06-03T02:43:58.764,59368.113874578106,0.13,-24.414,0.00065536,0.3972246186666667,1
J1849+15_2023-02-08T07:30:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2023-02-08T07:30:00_cDM077.51_P000_pulseTOA1379.60620032_8bit.fil,obs,282.233875,15.278916666666671,46.32775573894472,7.442662252270444,2023-02-08T07:52:58.935,59983.32845989686,0.13,-24.41406,0.00065536,0.397115392,1
J1849+15_2023-02-17T08:00:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2023-02-17T08:00:00_cDM077.51_P000_pulseTOA3374.75141632_8bit.fil,obs,282.233875,15.278916666666671,46.32775573894472,7.442662252270444,2023-02-17T08:56:14.079,59992.37238517597,0.13,-24.41406,0.00065536,0.397115392,1
J1849+15_2021-03-17T07:00:00_cDM075,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-03-17T07:00:00_cDM075.00_P000_pulseTOA2065.04722432_8bit.fil,obs,282.175,15.299999999999999,46.32158716464734,7.502931123108124,2021-03-17T07:34:24.375,59290.31555989283,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2021-06-30T01:50:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-06-30T01:50:00_cDM077.40_P000_pulseTOA546.91364864_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-06-30T01:59:06.242,59395.08271113775,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2022-11-09T15:15:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2022-11-09T15:15:00_cDM077.51_P000_pulseTOA529.15929088_8bit.fil,obs,282.233875,15.278916666666671,46.32775573894472,7.442662252270444,2022-11-09T15:23:48.513,59892.6415337171,0.13,-24.41406,0.00065536,0.397213696,1
J1849+15_2021-06-03T02:00:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-06-03T02:00:00_cDM077.40_P000_pulseTOA5427.02501888_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-06-03T03:30:26.354,59368.14613835292,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2021-06-16T23:10:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-06-16T23:10:00_cDM077.40_P000_pulseTOA5920.47374336_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-06-17T00:48:39.802,59382.03379400199,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2023-02-08T07:30:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2023-02-08T07:30:00_cDM077.51_P000_pulseTOA3850.0728832_8bit.fil,obs,282.233875,15.278916666666671,46.32775573894472,7.442662252270444,2023-02-08T08:34:09.402,59983.35705326124,0.13,-24.41406,0.00065536,0.397115392,1
J1849+15_2022-11-09T15:15:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2022-11-09T15:15:00_cDM077.51_P000_pulseTOA5017.1183104_8bit.fil,obs,282.233875,15.278916666666671,46.32775573894472,7.442662252270444,2022-11-09T16:38:36.472,59892.69347768723,0.13,-24.41406,0.00065536,0.397213696,1
J1849+15_2022-08-30T20:30:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2022-08-30T20:30:00_cDM077.51_P000_pulseTOA1566.58499584_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2022-08-30T20:56:05.912,59821.87229065301,0.13,-24.414,0.00065536,0.3972246186666667,1
J1849+15_2021-10-12T17:00:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-10-12T17:00:00_cDM077.40_P000_pulseTOA519.95017216_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-10-12T17:08:39.279,59499.71434350261,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2021-05-05T02:30:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-05-05T02:30:00_cDM077.40_P000_pulseTOA5443.2038912_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-05-05T04:00:42.534,59339.16715895307,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2021-05-05T02:30:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-05-05T02:30:00_cDM077.40_P000_pulseTOA6577.8712576_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-05-05T04:19:37.201,59339.180291677214,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2022-03-30T05:30:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2022-03-30T05:30:00_cDM077.40_P000_pulseTOA2239.07479552_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2022-03-30T06:07:18.406,59668.25507414803,0.13,-24.414,0.00065536,0.3972246186666667,1
J1849+15_2022-06-01T02:00:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2022-06-01T02:00:00_cDM077.40_P000_pulseTOA2956.0491212800002_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2022-06-01T02:49:15.378,59731.11753909218,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2021-06-23T01:00:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-06-23T01:00:00_cDM077.40_P000_pulseTOA1683.4586214400001_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-06-23T01:28:02.787,59388.06114337105,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2022-06-01T02:00:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2022-06-01T02:00:00_cDM077.40_P000_pulseTOA3119.09810176_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2022-06-01T02:51:58.427,59731.119426233156,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2022-11-09T15:15:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2022-11-09T15:15:00_cDM077.51_P000_pulseTOA5361.14167808_8bit.fil,obs,282.233875,15.278916666666671,46.32775573894472,7.442662252270444,2022-11-09T16:44:20.496,59892.69745943917,0.13,-24.41406,0.00065536,0.397213696,1
J1849+15_2022-08-30T20:30:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2022-08-30T20:30:00_cDM077.51_P000_pulseTOA610.46980608_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2022-08-30T20:40:09.798,59821.86122451256,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2022-11-09T15:15:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2022-11-09T15:15:00_cDM077.51_P000_pulseTOA6194.403737600001_8bit.fil,obs,282.233875,15.278916666666671,46.32775573894472,7.442662252270444,2022-11-09T16:58:13.758,59892.70710367597,0.13,-24.41406,0.00065536,0.397213696,1
J1849+15_2021-08-31T19:30:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-08-31T19:30:00_cDM077.40_P000_pulseTOA1822.3628288_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-08-31T20:00:21.692,59457.833584393156,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2021-06-03T02:00:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-06-03T02:00:00_cDM077.40_P000_pulseTOA2675.1611699200002_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-06-03T02:44:34.490,59368.11428807689,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2022-08-30T20:30:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2022-08-30T20:30:00_cDM077.51_P000_pulseTOA447.41885952_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2022-08-30T20:37:26.747,59821.85933734883,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2021-05-28T02:00:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-05-28T02:00:00_cDM077.40_P000_pulseTOA978.78212608_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-05-28T02:16:18.111,59362.094654064946,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2021-10-12T17:00:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-10-12T17:00:00_cDM077.40_P000_pulseTOA356.88153088_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-10-12T17:05:56.210,59499.712456134075,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2021-11-02T15:35:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-11-02T15:35:00_cDM077.40_P000_pulseTOA723.25005312_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-11-02T15:47:02.579,59520.657668735555,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2022-08-30T20:30:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2022-08-30T20:30:00_cDM077.51_P000_pulseTOA2042.39470592_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2022-08-30T21:04:01.723,59821.877797717425,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2021-05-28T02:00:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-05-28T02:00:00_cDM077.40_P000_pulseTOA281.90244864_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-05-28T02:04:41.232,59362.08658832793,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2021-08-31T19:30:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-08-31T19:30:00_cDM077.40_P000_pulseTOA3687.6904038400003_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-08-31T20:31:27.019,59457.85517383268,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2022-08-02T21:00:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2022-08-02T21:00:00_cDM077.51_P000_pulseTOA1184.41639936_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2022-08-02T21:19:43.745,59793.888700749456,0.13,-24.414,0.00065536,0.3972246186666667,1
J1849+15_2021-11-02T15:35:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-11-02T15:35:00_cDM077.40_P000_pulseTOA1053.88572672_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-11-02T15:52:33.214,59520.66149553733,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2021-10-12T17:00:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-10-12T17:00:00_cDM077.40_P000_pulseTOA1489.4825472_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-10-12T17:24:48.811,59499.725564942135,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2022-11-09T15:15:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2022-11-09T15:15:00_cDM077.51_P000_pulseTOA8484.14507008_8bit.fil,obs,282.233875,15.278916666666671,46.32775573894472,7.442662252270444,2022-11-09T17:36:23.499,59892.73360531176,0.13,-24.41406,0.00065536,0.397213696,1
J1849+15_2022-08-30T20:30:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2022-08-30T20:30:00_cDM077.51_P000_pulseTOA1238.1847552_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2022-08-30T20:50:37.512,59821.8684897243,0.13,-24.414,0.00065536,0.3972246186666667,1
J1849+15_2021-05-05T02:30:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-05-05T02:30:00_cDM077.40_P000_pulseTOA5831.8651392_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-05-05T04:07:11.195,59339.17165734714,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2022-08-02T21:00:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2022-08-02T21:00:00_cDM077.51_P000_pulseTOA1637.85342976_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2022-08-02T21:27:17.182,59793.89394886323,0.13,-24.414,0.00065536,0.3972246186666667,1
J1849+15_2022-11-09T15:15:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2022-11-09T15:15:00_cDM077.51_P000_pulseTOA4818.29781504_8bit.fil,obs,282.233875,15.278916666666671,46.32775573894472,7.442662252270444,2022-11-09T16:35:17.652,59892.69117652409,0.13,-24.41406,0.00065536,0.397213696,1
J1849+15_2023-04-19T04:45:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2023-04-19T04:45:00_cDM077.51_P000_pulseTOA2314.12465664_8bit.fil,obs,282.233875,15.278916666666671,46.32775573894472,7.442662252270444,2023-04-19T05:23:33.455,60053.22469276463,0.13,-24.41406,0.00065536,0.397115392,1
J1849+15_2023-02-08T07:30:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2023-02-08T07:30:00_cDM077.51_P000_pulseTOA1696.7971635200001_8bit.fil,obs,282.233875,15.278916666666671,46.32775573894472,7.442662252270444,2023-02-08T07:58:16.126,59983.33213108856,0.13,-24.41406,0.00065536,0.397115392,1
J1849+15_2021-05-05T02:30:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-05-05T02:30:00_cDM077.40_P000_pulseTOA6298.67544576_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-05-05T04:14:58.005,59339.177060244205,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2021-06-03T02:00:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-06-03T02:00:00_cDM077.40_P000_pulseTOA7111.23861504_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-06-03T03:58:30.567,59368.16563156584,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2021-08-31T19:30:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-08-31T19:30:00_cDM077.40_P000_pulseTOA30.74228224_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-08-31T19:30:30.071,59457.81284804424,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2021-09-07T19:50:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-09-07T19:50:00_cDM077.40_P000_pulseTOA1010.32394752_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-09-07T20:06:49.653,59464.83807468358,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2021-08-17T20:30:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-08-17T20:30:00_cDM077.40_P000_pulseTOA2070.01550848_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-08-17T21:04:29.343,59443.878117399734,0.13,-24.414,0.00065536,0.3972246186666667,1
J1849+15_2022-11-09T15:15:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2022-11-09T15:15:00_cDM077.51_P000_pulseTOA5850.37447168_8bit.fil,obs,282.233875,15.278916666666671,46.32775573894472,7.442662252270444,2022-11-09T16:52:29.728,59892.70312185577,0.13,-24.41406,0.00065536,0.397213696,1
J1849+15_2022-11-09T15:15:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2022-11-09T15:15:00_cDM077.51_P000_pulseTOA2803.3024_8bit.fil,obs,282.233875,15.278916666666671,46.32775573894472,7.442662252270444,2022-11-09T16:01:42.656,59892.6678548179,0.13,-24.41406,0.00065536,0.397213696,1
J1849+15_2022-11-09T15:15:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2022-11-09T15:15:00_cDM077.51_P000_pulseTOA4699.90178816_8bit.fil,obs,282.233875,15.278916666666671,46.32775573894472,7.442662252270444,2022-11-09T16:33:19.256,59892.689806199705,0.13,-24.41406,0.00065536,0.397213696,1
J1849+15_2021-08-17T20:30:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-08-17T20:30:00_cDM077.40_P000_pulseTOA600.12756992_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-08-17T20:39:59.456,59443.861104815434,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2021-05-05T02:30:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-05-05T02:30:00_cDM077.40_P000_pulseTOA3524.48413696_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-05-05T03:28:43.814,59339.1449515485,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2021-06-03T02:00:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-06-03T02:00:00_cDM077.40_P000_pulseTOA2089.9037184_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-06-03T02:34:49.232,59368.10751425621,0.13,-24.414,0.00065536,0.3972246186666667,1
J1849+15_2021-08-31T19:30:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-08-31T19:30:00_cDM077.40_P000_pulseTOA2023.42924288_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-08-31T20:03:42.757,59457.83591154314,0.13,-24.414,0.00065536,0.3972246186666667,1
J1849+15_2021-06-03T02:00:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-06-03T02:00:00_cDM077.40_P000_pulseTOA2608.12898304_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-06-03T02:43:27.458,59368.11351224139,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2022-06-01T02:00:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2022-06-01T02:00:00_cDM077.40_P000_pulseTOA2332.852224_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2022-06-01T02:38:52.181,59731.11032616512,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2021-04-13T04:00:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-04-13T04:00:00_cDM077.40_P000_pulseTOA7672.479744_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-04-13T06:07:51.808,59317.255460744746,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2022-08-02T21:00:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2022-08-02T21:00:00_cDM077.51_P000_pulseTOA940.89117696_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2022-08-02T21:15:40.220,59793.885882178074,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2021-03-17T07:00:00_cDM075,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-03-17T07:00:00_cDM075.00_P000_pulseTOA2118.63994368_8bit.fil,obs,282.175,15.299999999999999,46.32158716464734,7.502931123108124,2021-03-17T07:35:17.967,59290.31618017893,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2023-02-10T08:31:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2023-02-10T08:31:00_cDM077.51_P000_pulseTOA1174.04925952_8bit.fil,obs,282.233875,15.278916666666671,46.32775573894472,7.442662252270444,2023-02-10T08:50:33.377,59985.368441868886,0.13,-24.41406,0.00065536,0.397115392,1
J1849+15_2021-06-23T01:00:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-06-23T01:00:00_cDM077.40_P000_pulseTOA1037.90084096_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-06-23T01:17:17.229,59388.05367163748,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2021-06-23T01:00:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-06-23T01:00:00_cDM077.40_P000_pulseTOA1544.94500864_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-06-23T01:25:44.274,59388.05954020423,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2021-06-03T02:00:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-06-03T02:00:00_cDM077.40_P000_pulseTOA3146.4810086400003_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-06-03T02:52:25.810,59368.11974316761,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2021-06-23T01:00:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-06-23T01:00:00_cDM077.40_P000_pulseTOA702.86770176_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-06-23T01:11:42.196,59388.049793939106,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2021-08-31T19:30:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-08-31T19:30:00_cDM077.40_P000_pulseTOA2081.48103168_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-08-31T20:04:40.809,59457.836583438846,0.13,-24.414,0.00065536,0.3972246186666667,1
J1849+15_2021-10-12T17:00:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-10-12T17:00:00_cDM077.40_P000_pulseTOA508.78283776_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-10-12T17:08:28.111,59499.71421425106,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2022-08-30T20:30:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2022-08-30T20:30:00_cDM077.51_P000_pulseTOA1430.31140352_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2022-08-30T20:53:49.639,59821.87071341994,0.13,-24.414,0.00065536,0.397213696,1
J1849+15_2021-09-07T19:50:00_cDM077,/mnt/ucc4_data3/data/David/rratProc_backup/rratProc/J1849+15/fils/J1849+15_2021-09-07T19:50:00_cDM077.40_P000_pulseTOA290.98049536_8bit.fil,obs,282.3375,15.285277777777779,46.37798375020068,7.355762230625578,2021-09-07T19:54:50.309,59464.82974894918,0.13,-24.414,0.00065536,0.397213696,1
